Algorithm,Function,Mean,Std,Convergence
JSO,F21,5261.024,480.513,1:9501.563;100:5408.615;200:5263.222;300:5261.028;400:5261.024;500:5261.024;600:5261.024;700:5261.024;800:5261.024;900:5261.024;1000:5261.024;1100:5261.024;1200:5261.024;1300:5261.024;1400:5261.024;1500:5261.024;1600:5261.024;1700:5261.024;1800:5261.024;1900:5261.024;2000:5261.024;2100:5261.024;2200:5261.024;2300:5261.024;2400:5261.024;2500:5261.024;2600:5261.024;2700:5261.024;2800:5261.024;2900:5261.024;3000:5261.024;3100:5261.024;3200:5261.024;3300:5261.024;3400:5261.024;3500:5261.024;3600:5261.024;3700:5261.024;3800:5261.024;3900:5261.024;4000:5261.024;4100:5261.024;4200:5261.024;4300:5261.024;4400:5261.024;4500:5261.024;4600:5261.024;4700:5261.024;4800:5261.024;4900:5261.024;5000:5261.024
JSO,F22,2401.831,33.619,1:76215.237;100:16442.409;200:2759.136;300:2413.929;400:2406.002;500:2405.373;600:2404.772;700:2404.425;800:2404.272;900:2404.056;1000:2403.934;1100:2403.92;1200:2403.675;1300:2403.652;1400:2403.652;1500:2403.651;1600:2403.604;1700:2403.482;1800:2403.404;1900:2403.182;2000:2402.92;2100:2402.912;2200:2402.84;2300:2402.768;2400:2402.768;2500:2402.768;2600:2402.742;2700:2402.655;2800:2402.521;2900:2402.425;3000:2402.421;3100:2402.419;3200:2402.329;3300:2402.038;3400:2401.906;3500:2401.868;3600:2401.853;3700:2401.841;3800:2401.838;3900:2401.833;4000:2401.832;4100:2401.832;4200:2401.832;4300:2401.831;4400:2401.831;4500:2401.831;4600:2401.831;4700:2401.831;4800:2401.831;4900:2401.831;5000:2401.831
JSO,F23,2522.223,49.784,1:38022.579;100:11298.891;200:2762.016;300:2556.87;400:2546.336;500:2541.434;600:2538.706;700:2536.287;800:2535.046;900:2534.397;1000:2534.195;1100:2533.638;1200:2532.92;1300:2532.656;1400:2532.116;1500:2531.764;1600:2531.516;1700:2531.186;1800:2530.894;1900:2530.456;2000:2530.343;2100:2529.953;2200:2529.676;2300:2529.413;2400:2529.343;2500:2529.203;2600:2528.891;2700:2528.507;2800:2528.33;2900:2528.142;3000:2527.975;3100:2527.877;3200:2527.679;3300:2526.578;3400:2525.287;3500:2524.574;3600:2523.679;3700:2522.705;3800:2522.427;3900:2522.318;4000:2522.289;4100:2522.276;4200:2522.246;4300:2522.239;4400:2522.234;4500:2522.231;4600:2522.228;4700:2522.226;4800:2522.224;4900:2522.223;5000:2522.223
JSO,F24,2825.894,7.985,1:11658.185;100:3266.234;200:2843.154;300:2827.797;400:2826.829;500:2826.375;600:2826.12;700:2826.001;800:2825.944;900:2825.92;1000:2825.905;1100:2825.904;1200:2825.903;1300:2825.901;1400:2825.897;1500:2825.895;1600:2825.894;1700:2825.894;1800:2825.894;1900:2825.894;2000:2825.894;2100:2825.894;2200:2825.894;2300:2825.894;2400:2825.894;2500:2825.894;2600:2825.894;2700:2825.894;2800:2825.894;2900:2825.894;3000:2825.894;3100:2825.894;3200:2825.894;3300:2825.894;3400:2825.894;3500:2825.894;3600:2825.894;3700:2825.894;3800:2825.894;3900:2825.894;4000:2825.894;4100:2825.894;4200:2825.894;4300:2825.894;4400:2825.894;4500:2825.894;4600:2825.894;4700:2825.894;4800:2825.894;4900:2825.894;5000:2825.894
JSO,F25,3191.551,192.889,1:42408.712;100:4362.194;200:3246.67;300:3206.342;400:3194.682;500:3192.736;600:3192.382;700:3192.27;800:3191.945;900:3191.696;1000:3191.655;1100:3191.628;1200:3191.604;1300:3191.569;1400:3191.558;1500:3191.555;1600:3191.554;1700:3191.554;1800:3191.553;1900:3191.553;2000:3191.552;2100:3191.552;2200:3191.552;2300:3191.552;2400:3191.552;2500:3191.552;2600:3191.552;2700:3191.552;2800:3191.552;2900:3191.552;3000:3191.552;3100:3191.552;3200:3191.552;3300:3191.552;3400:3191.552;3500:3191.552;3600:3191.552;3700:3191.551;3800:3191.551;3900:3191.551;4000:3191.551;4100:3191.551;4200:3191.551;4300:3191.551;4400:3191.551;4500:3191.551;4600:3191.551;4700:3191.551;4800:3191.551;4900:3191.551;5000:3191.551
JSO,F26,5879.4,798.279,1:10935.979;100:6830.399;200:6032.654;300:5885.12;400:5879.503;500:5879.415;600:5879.408;700:5879.406;800:5879.404;900:5879.403;1000:5879.402;1100:5879.402;1200:5879.402;1300:5879.401;1400:5879.401;1500:5879.401;1600:5879.401;1700:5879.401;1800:5879.401;1900:5879.401;2000:5879.401;2100:5879.4;2200:5879.4;2300:5879.4;2400:5879.4;2500:5879.4;2600:5879.4;2700:5879.4;2800:5879.4;2900:5879.4;3000:5879.4;3100:5879.4;3200:5879.4;3300:5879.4;3400:5879.4;3500:5879.4;3600:5879.4;3700:5879.4;3800:5879.4;3900:5879.4;4000:5879.4;4100:5879.4;4200:5879.4;4300:5879.4;4400:5879.4;4500:5879.4;4600:5879.4;4700:5879.4;4800:5879.4;4900:5879.4;5000:5879.4
JSO,F27,2700.0,0.0,1:25804.297;100:3313.423;200:2811.271;300:2714.62;400:2700.548;500:2700.021;600:2700.002;700:2700.0;800:2700.0;900:2700.0;1000:2700.0;1100:2700.0;1200:2700.0;1300:2700.0;1400:2700.0;1500:2700.0;1600:2700.0;1700:2700.0;1800:2700.0;1900:2700.0;2000:2700.0;2100:2700.0;2200:2700.0;2300:2700.0;2400:2700.0;2500:2700.0;2600:2700.0;2700:2700.0;2800:2700.0;2900:2700.0;3000:2700.0;3100:2700.0;3200:2700.0;3300:2700.0;3400:2700.0;3500:2700.0;3600:2700.0;3700:2700.0;3800:2700.0;3900:2700.0;4000:2700.0;4100:2700.0;4200:2700.0;4300:2700.0;4400:2700.0;4500:2700.0;4600:2700.0;4700:2700.0;4800:2700.0;4900:2700.0;5000:2700.0
JSO,F28,5428.218,1023.528,1:1337255530456360.0;100:44504562.852;200:28418.038;300:8722.44;400:6224.762;500:5804.921;600:5645.38;700:5609.176;800:5591.444;900:5573.159;1000:5462.058;1100:5443.227;1200:5438.034;1300:5436.223;1400:5435.363;1500:5434.794;1600:5434.183;1700:5433.578;1800:5433.035;1900:5432.712;2000:5432.494;2100:5432.307;2200:5432.151;2300:5432.001;2400:5431.881;2500:5431.773;2600:5431.709;2700:5431.637;2800:5431.598;2900:5431.557;3000:5431.521;3100:5431.425;3200:5431.052;3300:5430.522;3400:5430.199;3500:5429.939;3600:5429.748;3700:5429.584;3800:5428.759;3900:5428.396;4000:5428.353;4100:5428.327;4200:5428.308;4300:5428.291;4400:5428.253;4500:5428.229;4600:5428.223;4700:5428.22;4800:5428.219;4900:5428.218;5000:5428.218
JSO,F29,6162.62,1899.884,1:534400117137285.44;100:121992780.081;200:78327.15;300:16374.376;400:8488.233;500:7031.043;600:6496.258;700:6338.342;800:6239.524;900:6181.592;1000:6169.097;1100:6165.951;1200:6164.617;1300:6164.059;1400:6163.657;1500:6163.322;1600:6162.942;1700:6162.786;1800:6162.735;1900:6162.714;2000:6162.703;2100:6162.696;2200:6162.687;2300:6162.681;2400:6162.678;2500:6162.677;2600:6162.675;2700:6162.673;2800:6162.672;2900:6162.67;3000:6162.669;3100:6162.668;3200:6162.666;3300:6162.66;3400:6162.654;3500:6162.653;3600:6162.652;3700:6162.652;3800:6162.652;3900:6162.65;4000:6162.647;4100:6162.642;4200:6162.64;4300:6162.622;4400:6162.621;4500:6162.62;4600:6162.62;4700:6162.62;4800:6162.62;4900:6162.62;5000:6162.62
MPEDE,F1,100.0,0.0,100:2455423047.73;200:52129060.942;300:1338956.981;400:82264.826;500:7698.123;600:2641.638;700:1328.572;800:278.655;900:110.992;1000:100.367;1100:100.011;1200:100.0;1300:100.0;1400:100.0;1500:100.0
MPEDE,F2,200.0,0.0,100:32313.783;200:7709.96;300:1086.643;400:262.466;500:202.506;600:200.086;700:200.001;800:200.0;900:200.0;1000:200.0;1100:200.0;1200:200.0;1300:200.0;1400:200.0;1500:200.0
MPEDE,F3,329.317,13.889,100:796.575;200:397.955;300:346.689;400:340.693;500:339.731;600:337.029;700:334.709;800:333.904;900:333.44;1000:333.031;1100:332.359;1200:331.483;1300:330.531;1400:329.81;1500:329.321
MPEDE,F4,478.115,9.036,100:4615.49;200:743.575;300:623.717;400:584.174;500:559.41;600:543.271;700:530.685;800:519.875;900:510.989;1000:506.147;1100:499.113;1200:494.293;1300:487.529;1400:481.598;1500:478.115
MPEDE,F5,500.0,0.0,100:500.015;200:500.008;300:500.005;400:500.004;500:500.003;600:500.002;700:500.002;800:500.001;900:500.001;1000:500.001;1100:500.001;1200:500.001;1300:500.001;1400:500.0;1500:500.0
MPEDE,F6,719.925,9.13,100:137705.029;200:3552.783;300:944.601;400:848.62;500:820.247;600:797.377;700:779.756;800:764.275;900:757.07;1000:748.629;1100:742.344;1200:735.07;1300:728.877;1400:724.351;1500:719.97
MPEDE,F7,1135.399,22.788,100:1165.237;200:1149.011;300:1143.831;400:1140.255;500:1139.773;600:1138.934;700:1137.878;800:1137.637;900:1136.571;1000:1136.391;1100:1136.115;1200:1135.812;1300:1135.705;1400:1135.51;1500:1135.399
MPEDE,F8,805.521,2.802,100:810.364;200:806.946;300:806.14;400:805.737;500:805.636;600:805.593;700:805.571;800:805.561;900:805.548;1000:805.535;1100:805.531;1200:805.527;1300:805.523;1400:805.521;1500:805.521
MPEDE,F9,4635.275,421.91,100:5539.533;200:4905.504;300:4748.036;400:4718.082;500:4707.136;600:4693.189;700:4683.725;800:4674.474;900:4659.105;1000:4653.371;1100:4651.499;1200:4648.774;1300:4645.709;1400:4639.515;1500:4635.275
MPEDE,F10,2838.429,4058.649,100:1847558.989;200:109364.625;300:43743.006;400:22567.156;500:12978.265;600:9196.183;700:7088.481;800:5858.892;900:5259.741;1000:4571.137;1100:4035.808;1200:3674.258;1300:3373.187;1400:3073.766;1500:2838.451
MPEDE,F11,8227.979,19176.983,100:319223792.009;200:26023821.886;300:2318978.89;400:368920.207;500:157145.306;600:115180.728;700:68101.253;800:43182.389;900:25470.701;1000:22293.106;1100:16821.135;1200:13431.71;1300:11169.721;1400:9369.753;1500:8229.53
MPEDE,F12,1658.004,405.352,100:94426178.533;200:2193672.79;300:209553.194;400:32781.051;500:10594.29;600:6141.464;700:4748.305;800:3784.474;900:2963.91;1000:2286.01;1100:1988.923;1200:1859.757;1300:1781.749;1400:1713.866;1500:1658.184
MPEDE,F13,1667.971,804.07,100:1068494.146;200:91640.95;300:24921.634;400:13102.599;500:8389.359;600:6894.779;700:5428.5;800:4311.986;900:3463.868;1000:2724.194;1100:2424.711;1200:2088.835;1300:1938.996;1400:1741.432;1500:1668.06
MPEDE,F14,3275.967,2855.786,100:23090805.571;200:862735.252;300:100222.363;400:25856.358;500:14432.064;600:10650.348;700:8842.92;800:7288.16;900:6143.665;1000:5348.554;1100:4729.873;1200:4316.627;1300:3876.022;1400:3559.556;1500:3280.124
MPEDE,F15,1547.182,85.549,100:519158.696;200:13559.497;300:2310.118;400:1616.674;500:1557.336;600:1551.704;700:1549.567;800:1548.63;900:1548.134;1000:1547.842;1100:1547.644;1200:1547.506;1300:1547.413;1400:1547.3;1500:1547.182
MPEDE,F16,1711.079,128.581,100:8020874.627;200:44797.723;300:7153.468;400:3599.943;500:2406.942;600:2125.091;700:1982.814;800:1882.509;900:1830.709;1000:1792.862;1100:1760.355;1200:1742.989;1300:1731.104;1400:1721.72;1500:1711.083
MPEDE,F17,3128.797,1883.259,100:1480021.826;200:194613.64;300:66750.972;400:22581.723;500:13558.085;600:9950.764;700:7114.95;800:6185.849;900:5655.07;1000:4927.231;1100:4319.447;1200:3942.884;1300:3559.936;1400:3349.087;1500:3129.869
MPEDE,F18,2562.812,1571.088,100:546467702.166;200:9750198.418;300:687426.975;400:98376.113;500:57436.707;600:39607.448;700:23689.102;800:14972.946;900:11059.882;1000:9105.959;1100:7427.127;1200:4835.139;1300:3759.138;1400:2789.201;1500:2562.812
MPEDE,F19,2041.622,72.076,100:4013.379;200:2981.513;300:2599.146;400:2424.269;500:2297.054;600:2218.356;700:2174.515;800:2140.506;900:2115.011;1000:2098.669;1100:2082.998;1200:2066.82;1300:2055.448;1400:2046.95;1500:2041.627
MPEDE,F20,2149.46,82.409,100:4102.944;200:2636.73;300:2255.064;400:2186.192;500:2171.641;600:2165.503;700:2161.527;800:2159.883;900:2157.234;1000:2155.647;1100:2154.396;1200:2152.791;1300:2151.775;1400:2150.024;1500:2149.46
MPEDE,F21,2262.725,2.177,100:2382.155;200:2300.19;300:2280.236;400:2272.457;500:2267.75;600:2264.92;700:2263.446;800:2262.933;900:2262.787;1000:2262.741;1100:2262.728;1200:2262.726;1300:2262.725;1400:2262.725;1500:2262.725
MPEDE,F22,2400.0,0.0,100:11031.938;200:3653.699;300:2545.475;400:2418.564;500:2402.406;600:2400.322;700:2400.047;800:2400.007;900:2400.001;1000:2400.0;1100:2400.0;1200:2400.0;1300:2400.0;1400:2400.0;1500:2400.0
MPEDE,F23,2505.602,30.165,100:7468.627;200:3190.797;300:2587.937;400:2519.302;500:2509.641;600:2508.304;700:2507.99;800:2507.769;900:2507.021;1000:2507.02;1100:2506.817;1200:2506.18;1300:2506.125;1400:2506.125;1500:2505.602
MPEDE,F24,2820.813,0.124,100:3075.501;200:2847.322;300:2824.298;400:2822.11;500:2821.702;600:2821.478;700:2821.321;800:2821.198;900:2821.111;1000:2821.032;1100:2820.965;1200:2820.914;1300:2820.881;1400:2820.839;1500:2820.813
MPEDE,F25,3327.943,1.885,100:3488.985;200:3342.344;300:3329.544;400:3328.227;500:3328.025;600:3327.962;700:3327.948;800:3327.945;900:3327.944;1000:3327.943;1100:3327.943;1200:3327.943;1300:3327.943;1400:3327.943;1500:3327.943
MPEDE,F26,3104.443,6.419,100:3219.07;200:3149.949;300:3129.045;400:3119.978;500:3113.578;600:3109.987;700:3108.657;800:3107.35;900:3106.634;1000:3105.956;1100:3105.502;1200:3105.128;1300:3104.829;1400:3104.641;1500:3104.443
MPEDE,F27,2700.0,0.0,100:3317.802;200:3016.879;300:2813.637;400:2740.469;500:2710.324;600:2702.508;700:2700.536;800:2700.032;900:2700.002;1000:2700.0;1100:2700.0;1200:2700.0;1300:2700.0;1400:2700.0;1500:2700.0
MPEDE,F28,5571.067,884.977,100:257108471.433;200:6944012.086;300:679071.607;400:91874.387;500:27998.216;600:12180.068;700:9307.384;800:7569.517;900:6700.16;1000:6326.011;1100:6045.61;1200:5837.632;1300:5747.238;1400:5672.203;1500:5571.107
MPEDE,F29,5811.002,2844.237,100:232484680.181;200:6524093.274;300:332451.804;400:81129.977;500:25243.993;600:17604.101;700:12721.003;800:9943.126;900:7529.493;1000:7341.161;1100:6708.079;1200:6353.871;1300:5975.524;1400:5892.388;1500:5811.301
